userId,username,totalPoints
16940669,"HasbinBTW",1.518943
23863342,"Neavako",1.518943
11203242,"-QYOURTX-",1.518943
11906249,"Yuhuyo",1.514242
4605548,"zabloink",1.501829
3512112,"callmebatya",1.501829
10135888,"Yumo",1.496054
19887890,"ThatBoat",1.484884
14326821,"damn bro",1.481232
12463047,"spon",1.476476
15787738,"Avias_",1.474555
19775858,"Messiah Benz",1.468125
126144,"Nezzar",1.459783
16468838,"glag",1.418776
16538717,"Daitaku Helios",1.414242
10502278,"Calenn",1.410697
6216284,"aokana",1.407400
15841840,"Super Freak",1.370902
15841801,"Chakerski",1.370902
28201901,"6otomakas",1.370902
13147189,"AARONGAMER1",1.370902
8059468,"savilju",1.370902
9182389,"bibidibabidiboo",1.332089
9091312,"masi paws",1.332089
15296550,"FetherFall",1.332089
4803900,"ArkShadow",1.332089
6315784,"Dylson",1.317263
14473721,"mustifafifax",1.314557
19135423,"- Koshiin -",1.297382
9650310,"Asckar",1.279356
15421908,"Ariaversary",1.264625
5757765,"-Inazuma-",1.264625
13241562,"DarkScrap",1.264625
6708955,"milk tea",1.264625
2558163,"-Myhra",1.264625
2477878,"Sheba",1.264625
27911379,"Crops",1.264625
1872936,"-Amia",1.242803
6566312,"Niphora",1.235602
11787679,"Robro47",1.235602
6375834,"Enns",1.207154
13276741,"_Kaczek_",1.200130
9501251,"ChillierPear",1.200130
13097638,"Juicy",1.200130
29365787,"GotOverIt777",1.187127
13617153,"WhiteCookies",1.179268
13925698,"ILBOSSDELPOPPIN",1.179268
16104885,"VANILLA KISSES",1.149155
12967997,"swake",1.145187
8358987,"MioYamazaki",1.138155
5459981,"-Machine-",1.134003
16203859,"- Maelly",1.133505
26138009,"Hu2y",1.125144
3437592,"CircleClick",1.111947
9099075,"NoikkaX",1.106297
7748891,"xXChokgamerXx",1.088007
13798356,"prickett",1.083225
4585205,"akiyama",1.079528
12622111,"Josee is my luv",1.066786
11393702,"Finney",1.047910
1363770,"Abababa",1.029314
6209095,"Velstadt",1.029314
1427407,"- Phantasma -",1.004951
16775763,"northsign",1.004951
9336886,"zeta",1.004951
12616850,"Miisted",1.004951
7807935,"kaoshii",1.004951
1545563,"Anze",0.992950
1218895,"Athanasia-",0.992950
10571662,"Jadekick",0.987430
4317480,"Malolat",0.987430
2226495,"Krai",0.987430
4039773,"TinyPark",0.975173
3257847,"MyzeJD",0.969307
11518376,"HaSappy",0.969307
10394538,"kamaris1337",0.957837
13125775,"CKboss1",0.957837
16359045,"Vayge",0.957837
12301388,"PieIsTheBest",0.957837
11393715,"Walter Frosch",0.957837
15271985,"AHotDawg",0.957837
6559190,"Zacil",0.957837
4241054,"TheOmyNomy",0.934716
9728880,"Gore_",0.934716
6081024,"Coreyellow",0.934716
652457,"_index",0.934716
14060103,"FANAT_PUDJA",0.934716
12264918,"El Milanga",0.934716
11470408,"Soldat101134",0.934716
10225573,"Fiplz",0.923414
15639107,"Ares Stark",0.923414
11021779,"JORMU9GAND",0.923414
18539503,"Doyatify",0.923414
18287680,"Futoi_",0.923414
17373073,"h1ngetu",0.923414
15893458,"P A D O R U",0.923414
16219419,"Mahiru Shiina1",0.923414
25314868,"- void",0.923414
1810719,"Neoh",0.917806
7388142,"its0ver",0.917806
9041858,"P3nt4g0n",0.917806
12483067,"zhighoulewski",0.917806
8250297,"teffek",0.917806
21706431,"man gaming",0.912225
5136821,"Toua",0.906673
9984244,"garab1k",0.906673
16727203,"Eikichi Onizuka",0.906673
10590281,"fajga",0.906673
10656864,"Nessy",0.902844
4357340,"Konam",0.895650
11704176,"Holy Vincent",0.895650
4571123,"Mighty Paws",0.884269
23363143,"SpwarkZ07",0.862579
8574531,"Hallsu",0.862579
10067974,"SSnow",0.857928
13190161,"Limu",0.857928
2212941,"Pein",0.855620
18736170,"ifox",0.855620
6266914,"Abran",0.855620
3249839,"Strecka",0.830839
7551670,"ElectabuzzZ",0.826629
8352298,"CosmicWolf",0.826629
4934554,"hlanden",0.821504
13380038,"Sizumu",0.821504
2223696,"Tenko Shibuki",0.821504
2217753,"[[[[[[[[[[",0.821504
7861779,"cillian",0.814877
11108655,"Arosami",0.814877
17196487,"nyla",0.814877
11238108,"GastonGL",0.814877
11223044,"oTs-Joaka",0.814877
4149140,"kallax",0.811329
26827897,"endfighter555",0.811329
2329891,"Pelafina",0.805118
5691595,"-ploo",0.805118
11644972,"nemq",0.791281
1837989,"MrBooM",0.789988
6284683,"Jagester",0.789988
2598812,"KuKu_QY",0.766779
9014203,"KyZzo",0.766779
11311195,"Naxtu",0.766779
10714308,"blackpoint675",0.766779
15569114,"CheeseCat",0.766779
12310873,"CTL-472",0.766779
10869615,"Osage-chan",0.766779
15289150,"Alvaroping1",0.766779
10910184,"reiwu",0.766779
12648780,"knight87",0.765270
4859699,"[ Blue ]",0.760170
8211461,"Umatza",0.752370
4281350,"up44",0.752370
11210823,"Quartal",0.752370
14231431,"Anphans",0.747614
4483660,"Sky_Delta",0.736412
10065568,"LoonW",0.731686
4571336,"Floaddy",0.728829
9013565,"danielyi321",0.728829
12054043,"Levesile",0.728829
20828655,"Disposable",0.728829
38104540,"rukimerznut",0.728829
6371395,"Mariano",0.726984
19146698,"teaminhtg",0.726984
11482346,"Chiffa",0.726984
14929183,"shungite",0.723972
7447249,"zin",0.714984
6337610,"WaitWhatWolf",0.713017
8197506,"Qace",0.713017
12975612,"My Angel Bawe",0.713017
24383718,"jiban",0.713017
24133683,"grow a garden",0.713017
26210405,"Jibril is Hot",0.713017
32825049,"riichi",0.713017
13068732,"Scoozyxd",0.713017
21753287,"Deshoou",0.710415
9401816,"Ole",0.710415
12070555,"day drinking",0.705869
6607682,"Dry_Noodle",0.701345
29182741,"_Fabulous_",0.701345
12756813,"Rutygan",0.701345
8500011,"Dianth",0.699258
8914317,"shiyumi",0.696844
18818598,"_Pawpie45_",0.696844
34898887,"KigurumiSungeki",0.696844
29571053,"Axeternal",0.696844
26638103,"Shinitaiii",0.696844
17707354,"-AJ",0.687910
12322135,"BruhMoment",0.685704
14987100,"Huguwu",0.685704
13857674,"tenzin",0.683476
6595616,"Mirek",0.683476
33496954,"kirishima114514",0.679064
10997601,"peter-kun",0.670306
11477921,"My Angel Adry",0.667945
8701569,"Alfredo--",0.653051
8662706,"Tokora",0.653051
15900803,"zo_",0.653051
10771238,"skyfield_",0.653051
13452017,"thebeastjona",0.650065
6750946,"cryptile",0.644552
11426332,"Vilensi",0.640891
10795296,"krb",0.633475
11476143,"bgm16",0.627807
34887927,"onokari123",0.615467
10119845,"Petah Tikva",0.615467
15019357,"arda",0.615467
11395298,"patos",0.615467
7786382,"boleks",0.611394
11469447,"arbusion",0.611394
6952125,"Beatrix",0.611394
9125328,"Zeezus",0.611394
16339761,"himeka",0.611394
12859996,"MemeMachine21",0.603310
10491153,"Robert40",0.603310
10015421,"Keely",0.603310
18472391,"Gulerod",0.602072
14006878,"desxd",0.602072
16512684,"towny1",0.584288
12074432,"crackhead",0.579536
16414360,"autumntheninth",0.579536
8991722,"Natori Sana",0.579536
7787076,"sadjelly",0.579536
17304335,"raimu123",0.579536
14935968,"-Watamelon",0.564649
13398631,"JustTaka",0.564649
5293630,"Toyota Wellman",0.564078
13078293,"Bana",0.556465
14475188,"luxcks",0.556465
11682425,"Asumi Sena",0.556465
22082286,"Weetab",0.556465
9050766,"Foerster",0.556465
20963698,"Cookiesarenice",0.556465
18708470,"MilkyBio",0.549287
13297978,"Plapa",0.537761
12883611,"catgirlflowers",0.537761
848961,"_Kasaezic",0.537761
14897115,"innatedream",0.537761
30479068,"autibun",0.537761
14537306,"7 digit skills",0.534076
27650266,"fihe",0.534076
21922459,"ikyo",0.534076
7066867,"adachii",0.534076
10801981,"trollblack",0.534076
18687807,"mxu",0.534076
17222781,"Kzox",0.534076
14272451,"Juztan",0.534076
13739096,"Ebutenim",0.534076
19346741,"[ KUHKI ]",0.534076
11671398,"The Roundtable",0.534076
23273220,"Zayenn",0.534076
11254108,"RuconChikk",0.534076
16865045,"zKrytiqs",0.534076
10135425,"qexing",0.526813
20656091,"nawhbody",0.526813
9513144,"zyanishu",0.526813
8656273,"Chiya1001",0.526761
11590631,"nbss",0.526761
1285945,"PeteX",0.526761
14578826,"Kasuzu",0.526761
1613663,"Yunsmi",0.526761
17192433,"averybadnoob",0.526761
4982095,"Sakke",0.515924
3869519,"Ideal",0.515924
12941954,"Sabakan",0.515924
7587763,"EVIL BALNER",0.515924
7739540,"Justice",0.515924
6338477,"yutro",0.515924
22461441,"3BDOOO",0.508790
14832855,"cocos",0.505249
14617688,"niveria",0.505249
